Manuscript_ID	Surface_ID	Image_Path_Relative	WER	CER	Ground_Truth_Normalized	OCR_Output_Normalized
Jarring_Prov_9	8a	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_008_r.Lanczos.800.65_8a.jpg	0.7857	0.2285	سین کافر ترورسین بو آیت نینک دلیلی برله قوله تعالی انَّا اَرْسَلْنٰا الشَّیطانَ الکافرینَ یعنی منکه خدای عالم دورمن ایباردیم دیولارنی کافرلار اوچون سین کافر ترورسین منی سنکا ایباریب دور دیدی قاضی ایدی شرم توتماس موسین منکا رنج یتکورور سین دیدی دوز ایدی من سنکا شرم توتسام بلا بارقامغه خور قیلادورغان یعنی پیغمبر علیه سّلام ایتیب دور الحیّاء الرزق یعنی حیامانع قیلور رزقنی من شرم توتسام سین منکا تون دستارینکنی برمای سین دیدی قاضی ایدی ای جوانمرد بو حدیث غه نمه اوچون عمل قیلمایسین دیدی دوز ایدی قیسی حدیث دور قال النّبی علیه سلام العلمأ ورثة الانبیاء یفی یعنی عالم لار پیغمبر علیه سلام نینک وارث لاری ترور دیدی دوز ایدی قاضی سین مراث خور انبیاء بولسانک من بر خاصهء خدا ترورمن دیدی قاضی ایدی ای دوز سین نچوک خاصهء خدا ترورسین دیدی دوز ایدی من قرآن خواندورمن یته قسم قرآن نینک آتی نی بیلورمن قاضی ایدی یته قیسم قرآن نینک آتی نمه دور دوز ایدی اوّل قراءت ایوعمر ۲ نجی قراءت ابن کثیر ۳نجی قراءت اِمام قاسم ۴ نجی قراءت امام نافع ۵ نجی قراءت امام همزه ۶نجی قراءت عامیره ۷نجی	۱۵ سین کا فرتر ورین ، آیت نیک دلیلی برا تو اتعالى انا ارسلنا الشعلان الکافرین یعنی منکه خدای عالم دور من ایبارد. دیوار نے کافرا را چون سی کافر تر و رسین منی کا ایبار بی دور دیدم قاضی ایدی اشرم او تعالی دسین متارخ نیکور در بین دیدی و زایدی من ان الشرم تو تمام بالا بارقامنه خور قبلا دور مان یعنی پیغمر علیه سلام ترتیب دور التحية الوفاق لحوم حیا مانع فيلور رزقنى من شرم تو ر تمام ساین منگاتون دستار میکنی برمای کی دیدی قاضی ایدی ای جوانمرد بو حدیث نمه نمه او چون سال فیلم بین دیدی روزایدی قیسے حدیث دور قال النبي عليه سلام العلم ورشة الانبياء ینی یعنی عام اور پیغمی علی کا نیا دار شکاری تر و ردیدی دو زایدی قافی سین احداث خور انبیا بولساز من بر خاصه اذا ترور من دیگر قاضی ایرایی دوز سر بخوکی خاصه خدا تر و رسین دیدی دور ایدی من قرآن خواند و رزن یہ قسم قرآن نیک آتی نے بیلور من قاضی ایدی یہ کم قرآن نیکی آتی نو دور روزایدی اول قرائت ابو عمر لانبی قرائت ابن کثیر سو بھی قرائت امام قاسم ۴ نجی قرائت امام نافع ۵ نجی قرائت امام ہمزہ رنجی قرائت عامیرہ لالجی
Jarring_Prov_9	8b	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_008_v.Lanczos.800.65_8b.jpg	0.8556	0.4353	اِمام عاصم دیدی قاضی حیران قالدی قاضی ایدیکه ای جوانمرد علم حکمت دین خبرینک بار ایکان نه اوچون منکا ظلم قیلورسین خدای تعالی کلام مجیدده خبر بریب دورکیم قوله تعالی شَر النّٰر عَایٰ الظّالَمِیْنَ دوز ایدی قاضی بو آیت نینک دلیلی برله ظالم سین ترورسین حیال قیلمه تیز بول آطدین توشکیل تون دستارینکنی برکیل دیدی قاضی ایدی ای جوانمرد خدادین قورقغیل کلام مجیددا خبر بریب دور یا ایّها اَلنّاسِ ربّنکم یعنی ای آدم لار خدانینک غضبیدین قور قونکلار کیم بنده که صادیر بولسه کنج قهر غضبی برله نازل بولسه انداغ قاتّیق توتارکیم خدادین اوزکه لار بیلماس دور ایدی خدای تعالی نینک غضبیدین قور قارمن بو آیت نینک دلیکی برله قوله تعالی قُلْ یٰا عِبَادِيَ الَّذیْنَ اَسْرَ فُواعَلَیَ اَنْفُسْهُمْ لاتَقْنَطوَامِنْ رَحْمَةُ الله قاضی ایدی ای جوانمرد بونی قیلماسانک هم خدای تعالی رزق برور بو آیت نینک دلیلی برله قوله تعالی نَحْنُ قَسُمْنٰ وِیْهُمْ مَعْيَشْتَهُمْ فِی الْحيَّاةِ الدُّنْيٰا یعنی منکی خدای عالم دور من قسمت قیدیم رزقنی دوز ایدی ازلده بو آندازه بیلان منینک قسمیتم دوزلوقغه توشوب دور ای قاضی تیز بول حیال قیلمه جبّه دستارینکنی برکیل دیدی قاضی ایدی ای جوانمرد	۱۶ امام عاهم دیدی قاضی حیران قالدی قاضی ابر ادی داری وجود دارد که این خبر یا با رایگان به او چون مناظم قتلورین خدای تعالی کلام میده نیک دلیلی بر به ظالم این تروریسی یا فیلم نیز بولی الدین تو شکیل تون قلی جر بریب اور یا انتها الناس بشیم یعنی ای آدم کار را این بدین قور قو نکالاریم بنده که صادیر بول کنیم قهر عصبی بر له نازا ر عضی بروله نازل بوران داغ قانتین تو تاریم وزاد ین اور که کار بیامالی دور ایدی خدای تعالی نیز مفید بین قور قار من بو آیت بیان دیگی برادة ولا حالا على يا عبادي الذين الترفوا على الم الانطوا من رحمه الله کافی ایدی ای جوایز بونے قلی کا کام خدای تعالی رزق برور بو آیت یه دلیلی برا توان این ستاد تسنیم ميم و الحياة الا بالعين منکه خداى المدور من تم تسليم رزقني روز ایدی ازاده بر اندازه بیلد منیر قمیم دور لوقفه تو شوب دورای قاضی تیز بول خیال فیلم جیبه دستار میکنی بر کیل دیدی قاضی ایرادی ای جوانمرد انفسهم
Jarring_Prov_9	9a	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_009_r.Lanczos.800.65_9a.jpg	0.8146	0.3084	نه اوچون حدیث پیغمبر برله عمل قیلماس سین دیدی دوز ایدی حدیث قایسی ترور قال النَّبی علیه سّلام ارحم رحم یعنی رحم قیلسانک رحم تپارسین دوز ایدی آری من سنکا رحم قیلسام خدای تعالی منکا رحم قیلماس ایمدی هرنه بارصلا حینک نی الغایمن تا نفسیم مندین خشنود بولورلار نه اوچون کیم من محتاج ترورمن نفسیم نی خوشنود قیلسام خدای تعاله مندین خوشنود بولور و رحم قیلور دیدی قاضی ایدی ای دوز منینک شرافتیم بار اهل شرفکه آزار قیلمه دیدی دوز ایدی کلام مجیددا خبر بریب دورکه قُلَّ هَلْ یَسْتَوِ الَّذِیْنَ یَعْلَمُوْنَ وَ الَّذِینَ لایَِعْلَمُونَ یعنی نادان دانا برله هرکیز برابر کلماس دوز ایدی ای قاضی احمق ترورسین دانا بولسانک تون یارمیدا تنها چقماس ایردینک امّا من دانا دوز ترورمن منکا کچه چقماق هنریم ترور همه نی برجا کلتورماک اوچون چقیب دور من سین جاهل ترورسین من دانا ترورمن اکر سین جاهل بولماسانک نصَف شب دا چقماس ایردینک دیب بو بیت نی اوقودی بیت جاهل لیقدین آتینکنی قیوب دور قاضی ⁘ حکمونکدین ایماس خدا زاضی ⁘ اوت یاقغوسیدور حد باشینکدین هر ساعت ⁘ اول شریکیم بولسانک اکرسین قاضی ⁘	JV نه او جون حدیث پیغمبر بر له عمل فیلماسی سین دیری دو زایری حدیث قابیلی ترور قال النبي علیه سلام ارحم رحم یعنی رحم فیکسان رهم تارکین دو رایلی آری من کنار هم قیام خدای تعالی سمارهم متعالی ایوری پرند بار ملاهيان زورمن ذا الفاعین تا نیم مدین خود بو لو یا نه و چون کم من محتاج ترد شنود قبل سام خدای تعاد مندین خوشنود بولورو رحم فیلور داری قاضی ایدی کی دوز میان شرافتم بار ایل اشرف که آزار فیلم دیدی دو زایدی کلام کامار امادر مسجد دا خبر بریب دور که فش هل بیستو الذين يـ هل ستو الذين يعلمون والذين لا يعلمون یعی نادان دانا براه کند برابر کمالی دوز ایدی ای قاضی احمق تر و رسین و دار نابولسانگ تون یار میانی احتمالی ایرد بینک اما من دانا دور تر و مین منا کو چقماق ہری تروریے نے برجال تور مار او چون چوب دور من سین جاهل ترورسين من دانا ترور من المرسلین جائیل بونی کانک نصف شب و احتمال ابردینگ دیب بوبیت نے او قوری بہت جاهل تقدین آتیکی قیوب دور قاضی و حکمی یادین ایحالی خدا راضی جز اوست یا فخور سرد در خرید با شینکین پر عت ہے اور شریکیم بولسانک اگر سینی قاضی فیز
Jarring_Prov_9	9b	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_009_v.Lanczos.800.65_9b.jpg	0.9029	0.3161	دیب ایردی دوز ایتیکه اکر سنینک علمینک بو حدیث برله عمل قیلور ایدینک قاضی ایدی حدیث قایسی ترور قال النّبی علیه اسّلام نَوِّم الْعٰالِمْ اَفْضَلُ مِنْ عِبٰادَةِ الْجٰاهِلْ یعنی عالم نینک اویقوسی جاهل نینک نینک عبادیتیدین افضل دور اکر سین عالیم بولسانک بو عمل حدیث برله عمل قیلور ایردینک نیت المؤمین خیرمن عملهٰا یعنی مؤمین یخشی نیتی عمل قیلغاندین بهراقدور دیب بو قطع نی اوقودی قطع یخشی نیت کشیکه ای مؤمین ⁘ بلکی طاعت ایرور همه یکر ⁘ یخشی نیت عمل دین آرتوقدور ⁘ دیدیلار اوشبو سوزنی پیغمبر ⁘ اکر بو حدیث نی بیلسانک اویده طاعت قیلور ایردینک منکا سین کرفتار بولماس ایردینک ایمدی بو جاهیل لیقینکدین بولدی ایمدی تیز بول جبّه دستار ینکنی برکیل دیدی قاضی ایدی ای آزاده مرد عجیب مقسد ایکان سین دیدی دوز ایدی منی موفسد دیسانک ایمدی لازیم بولدی بار یوقونکنی آلغایمن بو آیت نینک دلیلی برله قوله تعلی لٰا یَصْلَحِ عَمَلِ الْمُفْسَدِیْنَ یعنی صالح لیک مفسد دین کلماس تیز بول آط دین توشکیل جَبّه دَستارینکی برکیل دیدی قاضی ایدی ای جوانمرد بر مشکلیم بار سندین سورایدورمن دوز ایدی سورغیل	۱۸ دیب ایردی دور اینکه اگر سینال علمیدا بو حدیث برا عمل قالو یوسف قاضی ایردی حدیث فاست ترور قال ابن علي الا سلوم العالم افضل من عبادة انجا هل یعنی عالم نیک او بقول جاہل نیک نیک عباد تدین افضل دور اگر این عالم بہو سالک بوگال حدیث بر له عمل قبلو را بر دیسک بیت المؤمنين خیر من عمل ها یعنی موم این بخش نیتی عمل مبلغا ندین پر قد و ردیب ہو قطع نے او قودی قطع پخته نیست کشیکهای مؤمتعین بلکه طاعت امیرور لم يكن بخش نیست عمل دین آرتو قد و روز دید یلدا راد شبو روز نے پیغمبران اکر بوحدیث نے بیکسان داویده طاعت فیلو را برد بینک منالین گرفتار بولا کی ایر دینک الیدی بو جاہل لینگوین بولدی احدی نیز اول به ده ستان میکنی بر کیل دیدی قاضی ایادی ای آزاده مردی میتردا یانا بیان دیدی دور الدای منی موز در سال الحمدي لازم بولدى بار يو قونني العالمين ہوریت نیک دلیلی برار والا ما لا يقل عمل المفسرين يعنى صالح ليك عند الانتقالا يصلح دین کاری اس تیز بول آلار بیا تو شکیل به دستار میکنی برائیل دیدی داخلی ایدی ای جوانمرد بر مشکلیم بار سندین سو راید در من دوز ایدی سور غیل
Jarring_Prov_9	10a	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_010_r.Lanczos.800.65_10a.jpg	1.1497	0.3529	قاضی ایدی پیوسته بیابان لار ده یوروب دوزلوق قیلورسین سنی توتوب زندانغه سالسه لار دیدی دوز ایدی ای قاضی هر ایشنی علم حکمت برله قیلورمن اول ایشدین سلامت ترورمن دیدی حافظ منّجم ستّاره شناس دورمن اوز طالعیم نی بیلور من دیدی اکر مشتری سنبله برجیدا بولسه اولساعت ده شبخون کلتورورمن دوشمنیمکه غالب کلورمن ایمدی تیز بول آط دین توشکیل جبّه دستارینکنی برکیل دیدی قاضی ایدی ای جوانمرد بیابان لارده تنها یورورسن دیو پری دین قورقماسموسین دوز ایدی طلسمات بیلادورمن دیدی پری لارنی اوزومکه مسخّر قیلادورمن بولماسه بر پرینی بویرورمن سنی آسمان چهارمغه الیب چقیب یرکا اورار پاره پاره بولورسین قاضی ایدی ای جوانمرد خدادین قوقغیل برکت تاپماس سین دوز ایدی برکت تپارمن جبّه دستارینکنی ساتیب خرج قیلورمن برکت اندین حاصل بولور ای قاضی آط دین توشکیل جبّه دستارینکنی برکیل دیدی قاضی ایدی ای ازاده مرد منی عزیز توتغیل من سنینک مهمانینک ترورمن انینک اوچون کیم قولونکدا کرفتاردورمن بو حدیث نینک دلیلی برله قال النّبی علیه سّلام ایتیب دورلارکیم مهمان نی عزیز توت غیل اکرچه کافر بولسه هم	10 ۱۹ قانی ایدی پیوسته بیابان نارده یو روب دو زلوق قیلورین کیا تو توب زندانه ساله باردید دو زایدی ای قاضی برایش علم حکمت بر له قیلو مین اول استند این من سلامت ترور می دیدی حافظ منی کنار یک الی دور من از العین بلور دیدی منجو ستاره شناسی مین دیدی اگر مشتری کسبه بر جمیدا اوران کا خون کلتور دور دو منم که من قالب بلور من الحدی نیز بولی آرد بی توکلی به دستار سینی برایلی دیدی قاضی ایری ای جواعر د بیابان لار ده نهایور در سن دیو پری دین قورقمانیولاین دو زایدی طالتها بلا دور من دیدی پری کار نے اوز و ملکه مستور قبلا دو ر من بولی اله بر بیرینی بویر و ر مین کے اسمان چہار منہ البر صغیب پر کا اور ا ر یاره پاره بد ل ا ا ا ا ا ا ا ا ا ا ا ا و ا دین و متیل برکت تا جای این سین قاضی ای ایران را دادند وقتی براکت با دو زایدی برکت تیار من جنبه دستار سینی سایت صبرج قیبلو مین برکت اندرین حاصل بولوری قاضی آقا دین توسطی به دستار میکنی برکیل دیدی قاضی ایدی ای اداره مرد منی عزیز تو تخیل من سینا مهمانیان ترورین انسان و چون کم قولونکم گرفتار دور من بو حدیث نیا دلیلی برا قال النی علیہ سلام اسیب دور اور کم مہمان نے عزیز کوت عیل اگر چہ کافر بودیم
Jarring_Prov_9	10b	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_010_v.Lanczos.800.65_10b.jpg	0.8118	0.3226	دوز ایتی پیغمبر علیه اسّلام راست ایتیب ایتب دور لار کیم و لیکین سنکا صدقه برماک واجیب دور بو حدیث نینک دلیلی برله قال النّبی علیه سّلام الصّدقه ردالبلأ و تزیدالعمر یعنی حضرت پیغمبر علیه السّلام ایتیب دور صدقه رد قیلور بلآ نی ایمدی بولارنی برکیل صدقه بولسون انینک اوچونکیم بلآ غه کرفتار بولوب سین دیب بو قطعه نی اوقودی نظم صدقه رد قیلور بلآ لارنی ⁘ مشکلینک بولسه هم کشاده بولور ⁘ اکرچه مالینکغه طاهره کراک ⁘ عمرونک نخلی کوب زیاده قیلور ⁘ جمله مشکل لارنینک روا ایلاب ⁘ بارچه دشمن لارینک پیاده بولور ⁘ دیب ایدی قاضی حیران قالدی دوز سیاست اوردی قاضی ایدی ای جوانمردسن منینک سرایمغه کلکیل آندین آطیم نی جبَّه دستاریم نی برای دوز ایدی ای قاضی من سنکا اوخشه احمق مو سراینکغه بارسام قُل لارینکغه بویروب قولوم نی کستور کای سین بو آیت نینک دلیلی برله قَوّلَه تعَالیٰ اَلسّارقُ و السّٰارِقَتَه فَا قَطَعُوْ اِیْدُیْهٰا قاضی ایدی ای جوانمرد من قسم یاد قیلای تانکلا سین منینک سرایمغه کلکانده سنکا دخل قیلسام سروپایم نی برماسام دیدی دوز ایدی ضرورت ده آنت ایچسه کفارت لازم ایماس ای قاضی تیز بول شمشر برله بر	۲۰ دوز اینی پیر علیا کا راسته ای این دور در یکم لیلای مشاهده بر ماک واحید دور بود حدیث نیک دلیلی برله قال النبی علیه سلام الصداقة رد البلا وتزيد العمرینی حضرت پیغمبر علیه اسلام است دور صدقه رو قیلو ال نے احمدی بوارنے پر کیا صدق بولمون این دو و نیم بلا نه گرفتار و لوب سین دیب بو قطعہ نے او قودی نظم صدقہ رد قیلور لالا نے جنت کالے بولے جمله مشکل لار نیک روا الطلاب بزبار چه دشمن کار یک پیاده بولورود دیپ ایدی قاضی حیران قالدی دو ز سیاست اور دی قاضی ایدی ای جوارد کن بینک کا بعد میں از بین آنیم نه در دستار نے برای دو زایری ای قاضی من سنگا اوخته احمق موسرا اس کو بارسام قتل کا ریسلنه بویر و قولوم یا کشو کاری ساین بو آیت بیان دلیلی برله و ال تعالى الشرق والت رفته ما قطعُو اید تنها قاضی ایدی ای جوانمرد در قسم یا د فیلادی تا نشکار این مینیکا را بفه دایکانده کا وصل قیام سر و پایم نے برماں دیدی دو زایدی ضرورت ده آنت، ایچه کفارت لازم اینجانس ای قاضی تیز پول شمشه برله بر
Jarring_Prov_9	11a	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_011_r.Lanczos.800.65_11a.jpg	0.7967	0.2388	اورارمن ایکی پاره بولورسین دیب قاضیغه شمشر حواله قیلدی قاضی بچاره بولوب آط دین توشتی جبّه دستارینی بردی کونکلاکی برله قالدی دوز ایدی ای قاضی اویونکدا ینه کونکلاکینک بارمو قاضی ایدی بار! دوز ایدی ای قاضی بو کونکلاکینکنی برکیل اویونکداکی نی کیکیل دیدی بو حدیث نینک مضمونی برله قال النّبی علیه السّلام صاحیب القمصین لٰا حَوْ لٰا وَةِمِنَ الْاِیْمٰان یعنی ایکی کونکلاکی بار کشی ده ایمان یوقتور قاضی ایدی آی آزاده نماز وقتی بولوب دور برهنه قایداغ نماز قیلادورمن دوز ایدی من سنکا بر روایت کورساتای قال النّبی علیه السّلام صلواة القربان یعنی نماز برهنه جایزدور ضرورت ده دیدی بچاره قاضی کونکلاکینی ناعلاج سالیب بردی ینه ایدی ایمدی پایه جامینکنی هم سالیب برکیل دیدی قاضی ایدی ای ناانصاف بی رحم نماز وقتی بولوب دور نچوك برهنه نماز اوتای دوز بو رباعنی اوقودی رباعی ای قاضی بی عقیل عجب رعنای ⁘ مندیک کشی دین تیلاسه رحمی باری ⁘ فایه جامینکنی سن منکا سالیب برکایسین ⁘ باشینکغه ییکایسین زخمهای ⁘ قاضی لاعلاج سالیب بردی اندین قاضی بو نظم نی اوقودی نظم یوز جفانی جانمه ای دوز عیار ایلادینک ⁘ تون دستار آلغالی مینک حیلۀ	۲۱ سا اور ار من ایک پاره بولورین دیب قاضیفه کمتر حواله قراری قاضی بیچاره بولوب امر دین تو شتی جعبه دستارینی بردی کو نکلا کی براه قالدی دو زایدی ای قاضی اویونکرانی کو نکالا اسنک بار موقافی ایدی با را دو زایدی ای قاضی کو نا ایکنی بر کسی ویونکو کسی نے کیلی لیدی و حدیث ایک مضمونی براد قال النبي عليه السلام مساجد القمعين لا حولاً وة من الإيمان یعنی الکی کو نگلا کی بارکشے وہ ایمان کو قتو ر قاضی ایادی آی آزاده نماز وقتی بولوں اور برینه قابداغ نماز قبلا دور من دو زایدی من سنها بر روایت کورسا تای قال النبي عليه السلام صلواة القر با یعنی نماز برینه جایز دور ضرورت دیدی بیچارہ قاضی کو نکار کینی ناعلاج سالمین کر دی بین ایدی الیکای پایه جامنی رم سایه به کیل دیدی قاضی ایدی ای نالا مصاف به دهم نماز وقتی بولو د کچوک بر سنه نماز اوتای دوز بور باغی و قوری رباعی ای قاضی به عقیل عجو رعنای : مند یک کر دی تیلاله می باری فایه جا مستانی مس کال په بر کابین شینه سیلابی بی زخمهای قاضی لاعلاج سالیب بردی اندین قاضی و نظم نے دو ورودی نظم یوز چھائے جانم ای دوز عبارا بیلارد برای تون رستارا آلفالی مینک میله
Jarring_Prov_9	11b	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_011_v.Lanczos.800.65_11b.jpg	0.8287	0.3110	طیّار ایلادینک ⁘ مرکب پرآهین جبّه دستاریم نی الیب ⁘ ایمدی ظالم بی رحم تصدینک اظهار ایلادینک ⁘ دیب بو ربّاعنی اوقوب بچاره فایه جامه سینی سالیب بردی و ینه دوز کزّاب کوردی کیم قولیدا بر انکشتری بار انی کوروب دوز ایتی کیم ای قاضی سین قایسی مذهب ده دور سین قاضی ایتی کی من امام شافع نینک مذهبیده دورمن دیدی دوز ایتی ای قاضی اِمام شافع نینک مذهبی ده اوزوک سالماق بدعت دور مونی منکا برکیل دیدی و ینه من حضرت اِمام اعظم نینک مذهبیده دورمن اوزوک سالماق منکا سنَّت دور قاضی بچاره ناعلاج قول لاریداکی اوزوک نی مو هم بردی دوز ایتی ای قاضی ایمدی بارینک مندین منت دار بولونک من اوزوم سیزکه آزار یتکورمادیم آیت حدیث نینک معنی سی برله اوزونک بردینک دیدی قاضی ایتی ای دوز هم منجّم هم عالم هم ظالم هم شاعر هم عیّار هم مکّار هم طیّار ایکان سین دیب بچاره قاضی بر قولی دا آلدینی بر قولی دا کینی مجوقلاب محکم توتوب یولغه روان بولوب مینک خجالت برله حیران قالدی اول دوز قاضی نینک صلاصینی کییب آطغه مینیب یولغه روان بولدی ایلکیکه اوزوك	۲۲ طقی را ایلادی یک مرکب بر آسیاین جنب کو ستار نے ای با نخودی ظالم بعدم تعد بینک اظہار ا یا دینک ، قریب پودر با عنی او قوب بخاره فایه جام بینی سالب بردی و بینه روز گذاب کو ردی کیم تولید ابر انگشتری بارانے کو روت نیک مذیده دور من دیدی دورایتی ای قافی امام شافع نیاک مذہبی ده اور ورک الحاق بدعت دور مونے منظابر کیل دیدی و بنه مین حضرت امام اعظم ایک مذ هیده دور مین روز در سالطحاق منگا سنگ دور کافی بچاره تا علاج قول تاریدا کی اور وک نے موع بردی دو رانی ای قاضی ایموری با رینک مندین منت دار بولون من اوزه نیز که آزار ی کو مادیم آیت تهدید بدین معنی که برله او زینک پر دیا داری قاضی بینی ای دوزم منجم مع عالم ام ام ای شاعری میاریم مکارم بلاگر و ظالم ایکان این در بیجار، قاضی بر قولے والدینی بر قولے دا کسی بجو قلاب محکم تو توب بولعه روان بولوب مینک خجالت براه حیران قالدی اول دوز قاضی نیک صلا حینی کیدر اطفه مینب بولعه روان بولدی ایککینکه اوزوک
Jarring_Prov_9	12a	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_012_r.Lanczos.800.65_12a.jpg	0.9022	0.3031	نی سالیب بو رباعینی اوقودی رباعی یوز حیله باشدین الدیم دستار ⁘ تون جبّه کونکلاک ایذار ⁘ سن خواجهُ شهرا اورور سین قاضی ⁘ مندورمن ایشیکینکده سنکا خذمتکار ⁘ دیب خیرباد قیلیب یولغه روان بولدی قاضی بچاره هم مینک خجالت ده اویکه کلدی قاضی نینک بلا بارقه سی خذمتکارلاری مونی کوروب حیران قالدی قاضی دین سوردیکی نچوک واقع بولدی دیب اندین اول قاضی اوتکان واقعه لارنی بر بر بیان قیلدی هنوز سوز تمام بولماب ایردی اول قاضیغه سرو پای کیدوردی قاضی دوزنینک باره سیدین بو شعرنی اوقودی شعر اوچرادی منکا کچه عجایب ظالیم ⁘ هم دوز ایرور قراقچه غالم * غالم might be misspelled, correct one could be عالم * ⁘ اغزیمدا خدا کلام ایلکیدا قلیچ * غزیمدا might be غزیدا * ⁘ یولوقتی منکا قالمادی انداغ ⁘ ایتورلارکی قاضی سوزنی تمام قیلماب ایردی قاضی نینک خذمت کاری کریب کلدی ایتی کی ای خوجام ایشیک دا بر کمرسه ماکچیب قایلاب تورادور اول کشی آطینکیزغه مینیب دور سرو پایینکیزنی کییب دور قوینیدا کتابی تورادور انی مطالغه قیلیب تورادور قاضی ایتی شول هانکباقیب تورغان دوز دور ایشیک نی محکم تاقاب اویکا کیرکوزمانکلار مبادا مندین بغدادنینک قاضی	۲۳ ستان نے سارب بور با عینی او قودی رباعی یو میله باشدین الریم دستار توں جنگ کو کلاک ابزار سن خواجہ شہر اور دوسرین قاضی مندور میں ایشی کنکوه ساخذ متکار درب خر با دقیات وافه روان بولدی قاضی بچار ہم مینا مخجالت ده او یکه کلدی قاضی نیک بالا بارقه هخدمتکار داری مونے کو روب حیران قالی قاضی دین لورد یک بچوک واقع بولدی ریباندین اول قاضی اوتکان واقع الا نے بر بر بیان قیلدی نیوز کو تمام بولی با ایزدی اول قاضیفه کر و پای کید وردی قاضی دوز نیاک باره لیدین بو شعر نے او قودی شعر او مرادی منگا کچه عجایب ظلالیم : ہم دوز امیرور قراقچه عالم : اعزیما اخد اعلام ایلیدر قلیخ: بولوقتی منکا قلادى الذاع استور لار کہ قاضی کو نے تمام قیلم اب ایردی قاضی نیک خواست کاری کریب کاری اینی که ای خوهام ایشیک دا بر کمره ای قالین تو را دو رادان کی اینکر یا مینی دور کر دو پاینکر نے کی در فومن را کنار تو را دو رانے مطالعہ قیلیب تو را دور قاضی استی شول پانل با قیب تورغان دو ز دور ایشیا نے محکم تا خاب او یا گیر کو زمانکار میاد اهمندین بغداد نیاز قاضی
Jarring_Prov_9	12b	jarring_manuscripts_data/images/Jarring_Prov_9/Jarring_Prov_9_fol_012_v.Lanczos.800.65_12b.jpg	0.7831	0.2520	لیقی نی الماغای دیب اولتوروب ایردی شولزمان دوز کریب کلدی سلام قیلمای بی ادبانه قاضی نینک اونک قولینی باسیب اولتوردی قاضیدین هوش کتّی ایتی کی ای شیخ زمانه قایدین کلورسن دیدی دوز ایدی کچه کتاب مطالع قیلدیم قاشینکغه کلدیم دیدی قاضی ایدی ای دوز بچه آطیم نی سرو پایم نی آلدینک نه اوچون سلام قیلمای سین دوز ایدی ای قاضی سلام ایکی قسم دور بری قورقونجدین بری طمع دین منینک سندین قورقونجوم هم طمعیم یوق دیدی قاضی ایدی ای جوانمرد سین نه یردین دور سین دوز ایدیکی من اسفهاندین ترورمن قاضی ایدی ای دوز همین ساعت بیورسام دآر غه آسسه لار قولونکنی کسّه لار بو آیت نینک مضمونی قوله تعالی السّٰارقُ والسّٰارِقَةُ فٰاقَطّعُوْ اِیْدِ یهُمٰا دوز ایدی من بش آیت کلتوروب دورمن بو آیت نینک مضمونی برله بو سرای مینکدور سین منینک قُلوم سین و خاتونونک منینک ترور اوغلانلارینک منینک بنده زادم ترور دیدی بو سوزنی قاضی ایشتیب قورقتی شول زمان بش یوز دینار کلتوروب قویدی آی آزاده دوز بو دینارنی الغیل خاتون نی منکا قویغیل	۲۴ لیقی نے المانهای دیب اولتور وب ایردی شولز مان دوز کریب کلای سلام فیلمای بے ادبانه قاضی نیک اونا قولینی با کیرا ولوردی قاصدین سیون کشتی رانی که ای شیخ زمانه قایدین کالوین دیدی دوز ایدی کچھ کتاب مطالع قلیم تاشینکه دادیم دیدی قاضی ایری ای دوز بچه ایران ارو اع نے الرد را تا اون سالم ایلامی کی دو ایس ای ای کلام انا تم دور بری قور و بدین بری طمع دین میان کندین قورقونو به من وقت دیدی قاضی ایدی ای جواعر د ساین نه بر دین دور این دو زاید یکه من اسفنها ندین ترور من قاضی الدی ای دور همین ساعت بیو سام دار غم النهار قولو نانی که کار بو آیت نیک مضمون براقعله تعالى السارت والشارقة فاقطعو ايديهما دو زایدی من باش آیست کلتور وب دور من بو آیت نیکان مضمون بر بوری میکند و این میان علوم این خاتونو نک نیک ترور اوغلانلار پینک نیند، بنده دادم نرو دیدی بولوزی قاضی رشته فور فتی کنول زمان بیش یوز دینا کلتور وب قدیدی آی آزاده دوز بود بنیار نے الفیل خاتون نے منکا قوی خیل نارو
